latitude,longitude,month,temperature_max,temperature_min,humidity_mean,cloud_cover_mean,windspeed_max,windgusts_max,precipitation_total,precipitation_hours,sunshine_hours,solar_radiation_GHI,daylight_hours,ac_output,dc_output,tilt,azimuth,module_type,array_type
39.79997,-77.94305,9.0,25.11,14.82,72.87,49.13,11.99,27.44,121.6,120.0,267.79,492.03,12.45,37.56950999860034,40.41245790346913,30,270,1,1
39.79997,-77.94305,10.0,19.55,9.39,69.74,47.23,14.31,30.89,55.1,83.0,243.91,384.34,11.15,22.98606687867219,25.00400127167848,30,270,1,1
39.79997,-77.94305,11.0,11.81,1.57,64.77,45.33,14.17,29.96,64.2,38.0,232.01,289.73,10.0,7.594320603436264,8.686206759833745,30,270,1,1
39.79997,-77.94305,12.0,8.93,0.65,75.94,64.52,13.51,27.97,96.2,120.0,145.37,183.24,9.4,5.895611412094295,6.853265147387903,30,270,1,1
42.3299,-103.18777,1.0,-0.62,-8.15,78.52,69.52,22.55,35.48,57.7,172.0,174.86,243.02,9.49,9.125668689230798,10.23292312089534,30,270,1,1
42.3299,-103.18777,2.0,3.16,-8.15,59.82,48.93,29.3,47.52,25.7,69.0,227.63,350.44,10.58,22.23532510855928,24.0341941860513,30,270,1,1
42.3299,-103.18777,3.0,5.24,-5.34,59.06,59.23,28.61,47.66,30.7,96.0,257.51,496.85,11.95,48.14096437710552,51.33271641411392,30,270,1,1
42.3299,-103.18777,5.0,20.51,9.0,64.61,53.1,24.38,42.57,140.5,145.0,332.87,717.12,14.61,105.5739463326819,111.5236980585247,30,270,1,1
42.3299,-103.18777,6.0,23.79,12.86,66.67,53.2,23.85,41.14,90.5,114.0,358.52,734.69,15.23,114.7880054800374,121.1995991677882,30,270,1,1
42.3299,-103.18777,7.0,27.51,15.1,63.06,42.97,21.31,37.4,21.6,35.0,381.15,787.4,14.92,89.28966372862097,94.72664350967142,30,270,1,1
42.3299,-103.18777,8.0,27.84,15.95,56.32,35.61,22.55,39.32,41.1,38.0,366.85,713.73,13.85,68.31276139224545,72.70316847059738,30,270,1,1
42.3299,-103.18777,9.0,24.53,12.22,57.0,26.87,23.47,39.96,32.3,38.0,328.09,579.72,12.48,37.56950999860034,40.41245790346913,30,270,1,1
42.3299,-103.18777,10.0,14.8,3.4,61.48,38.55,25.09,41.93,67.6,59.0,262.1,407.86,11.05,22.98606687867219,25.00400127167848,30,270,1,1
42.3299,-103.18777,11.0,9.97,-0.35,53.8,45.3,24.76,40.16,13.1,48.0,229.28,286.67,9.8,7.594320603436264,8.686206759833745,30,270,1,1
42.3299,-103.18777,12.0,6.26,-2.81,57.68,52.94,28.22,46.26,17.7,63.0,201.81,221.12,9.14,5.895611412094295,6.853265147387903,30,270,1,1
33.49535,-109.18864,1.0,6.28,-9.12,70.16,46.48,13.05,37.78,67.2,97.0,237.35,392.64,10.22,9.125668689230798,10.23292312089534,30,270,1,1
33.49535,-109.18864,2.0,8.45,-6.0,64.68,43.61,17.05,46.82,54.1,110.0,238.37,446.36,11.0,22.23532510855928,24.0341941860513,30,270,1,1
33.49535,-109.18864,3.0,12.62,-1.92,63.42,52.23,19.13,52.6,52.5,87.0,300.25,614.84,11.99,48.14096437710552,51.33271641411392,30,270,1,1
33.49535,-109.18864,4.0,21.77,2.56,32.8,25.73,19.96,53.61,0.1,1.0,360.99,820.06,13.03,84.2700236519155,89.09043706350279,30,270,1,1
33.49535,-109.18864,5.0,25.21,7.4,35.39,22.71,19.75,54.34,18.9,25.0,385.49,882.41,13.9,105.5739463326819,111.5236980585247,30,270,1,1
33.49535,-109.18864,6.0,29.94,10.39,23.7,21.5,22.11,60.06,1.8,4.0,398.03,910.93,14.34,114.7880054800374,121.1995991677882,30,270,1,1
33.49535,-109.18864,7.0,35.49,16.12,31.77,34.94,15.48,46.9,4.3,12.0,388.15,807.42,14.12,89.28966372862097,94.72664350967142,30,270,1,1
33.49535,-109.18864,8.0,30.91,15.04,50.58,36.16,15.4,46.54,41.3,64.0,364.07,725.95,13.36,68.31276139224545,72.70316847059738,30,270,1,1
33.49535,-109.18864,9.0,27.77,10.51,52.33,28.17,15.7,46.53,37.1,42.0,322.13,628.07,12.37,37.56950999860034,40.41245790346913,30,270,1,1
33.49535,-109.18864,10.0,22.72,5.43,54.61,14.06,14.25,41.89,7.2,12.0,315.44,572.44,11.34,22.98606687867219,25.00400127167848,30,270,1,1
33.49535,-109.18864,11.0,15.61,0.35,65.57,32.8,12.91,37.62,22.8,44.0,273.29,409.82,10.44,7.594320603436264,8.686206759833745,30,270,1,1
33.49535,-109.18864,12.0,11.35,-4.04,65.13,39.35,11.09,32.0,38.5,46.0,248.79,366.28,9.97,5.895611412094295,6.853265147387903,30,270,1,1
46.73837,-97.08102,1.0,-5.91,-12.45,85.48,81.94,19.94,32.96,7.4,45.0,112.25,168.07,9.04,9.125668689230798,10.23292312089534,30,270,1,1
46.73837,-97.08102,2.0,-4.14,-14.9,79.21,50.93,25.41,42.72,18.3,62.0,215.75,298.77,10.32,22.23532510855928,24.0341941860513,30,270,1,1
46.73837,-97.08102,3.0,-2.9,-11.95,79.71,62.06,22.07,37.09,51.6,115.0,233.21,484.77,11.93,48.14096437710552,51.33271641411392,30,270,1,1
46.73837,-97.08102,4.0,6.85,-2.26,74.13,66.43,23.55,43.04,56.0,126.0,253.42,536.2,13.6,84.2700236519155,89.09043706350279,30,270,1,1
46.73837,-97.08102,5.0,23.85,10.66,57.65,47.1,21.12,40.68,48.3,68.0,350.81,702.69,15.04,105.5739463326819,111.5236980585247,30,270,1,1
46.73837,-97.08102,6.0,29.7,18.05,57.27,58.53,18.63,37.93,78.5,73.0,380.7,722.56,15.79,114.7880054800374,121.1995991677882,30,270,1,1
46.73837,-97.08102,7.0,27.3,16.07,60.61,34.74,18.97,37.22,41.4,53.0,402.7,739.9,15.42,89.28966372862097,94.72664350967142,30,270,1,1
46.73837,-97.08102,8.0,27.28,16.94,69.26,47.84,19.06,36.51,34.3,62.0,339.44,614.88,14.15,68.31276139224545,72.70316847059738,30,270,1,1
46.73837,-97.08102,9.0,24.15,13.97,69.43,46.37,18.12,35.19,88.4,75.0,279.55,452.71,12.55,37.56950999860034,40.41245790346913,30,270,1,1
46.73837,-97.08102,10.0,13.37,4.96,70.42,54.94,22.09,41.25,35.0,87.0,226.48,310.54,10.89,22.98606687867219,25.00400127167848,30,270,1,1
46.73837,-97.08102,11.0,6.11,-3.09,65.4,53.93,20.96,39.0,11.6,32.0,183.23,197.92,9.41,7.594320603436264,8.686206759833745,30,270,1,1
46.73837,-97.08102,12.0,2.64,-3.67,78.06,62.68,20.12,36.17,70.9,104.0,134.23,126.16,8.62,5.895611412094295,6.853265147387903,30,270,1,1
34.80418,-91.90619,1.0,13.04,4.79,78.74,57.68,18.1,36.44,243.0,136.0,195.8,280.7,10.12,9.125668689230798,10.23292312089534,30,270,1,1
34.80418,-91.90619,2.0,15.14,5.23,73.93,66.71,19.8,38.43,100.4,108.0,170.65,308.4,10.94,22.23532510855928,24.0341941860513,30,270,1,1
34.80418,-91.90619,3.0,17.45,7.97,70.06,59.03,18.92,37.85,271.8,125.0,242.19,499.87,11.98,48.14096437710552,51.33271641411392,30,270,1,1
34.80418,-91.90619,4.0,21.3,11.24,66.1,59.4,18.29,36.72,161.4,106.0,251.95,565.81,13.07,84.2700236519155,89.09043706350279,30,270,1,1
34.80418,-91.90619,5.0,27.39,16.98,69.77,60.81,14.28,30.41,73.5,74.0,343.11,726.1,13.99,105.5739463326819,111.5236980585247,30,270,1,1
34.80418,-91.90619,6.0,32.11,21.29,68.97,37.73,13.74,29.46,70.9,48.0,377.89,760.9,14.45,114.7880054800374,121.1995991677882,30,270,1,1
34.80418,-91.90619,7.0,33.54,23.43,72.45,47.97,13.15,29.55,118.0,70.0,350.65,717.5,14.23,89.28966372862097,94.72664350967142,30,270,1,1
34.80418,-91.90619,8.0,33.92,23.87,68.71,32.55,13.69,29.91,65.9,47.0,350.33,694.63,13.43,68.31276139224545,72.70316847059738,30,270,1,1
34.80418,-91.90619,9.0,30.71,19.98,63.07,31.93,12.34,26.6,25.6,38.0,313.37,573.76,12.39,37.56950999860034,40.41245790346913,30,270,1,1
34.80418,-91.90619,10.0,23.92,14.43,64.81,46.97,15.7,33.12,108.7,90.0,241.43,430.13,11.3,22.98606687867219,25.00400127167848,30,270,1,1
34.80418,-91.90619,11.0,16.91,7.39,68.53,42.57,14.26,29.57,61.8,50.0,236.98,344.4,10.35,7.594320603436264,8.686206759833745,30,270,1,1
34.80418,-91.90619,12.0,13.56,4.46,69.77,48.97,16.11,31.54,61.0,56.0,221.83,293.57,9.86,5.895611412094295,6.853265147387903,30,270,1,1
38.27528,-93.98662,1.0,7.91,-1.33,71.68,67.94,18.35,37.25,79.5,98.0,184.43,251.37,9.85,9.125668689230798,10.23292312089534,30,270,1,1
38.27528,-93.98662,2.0,11.05,-0.5,62.39,55.32,20.89,42.84,65.8,72.0,214.13,345.15,10.78,22.23532510855928,24.0341941860513,30,270,1,1
38.27528,-93.98662,3.0,12.64,2.2,67.9,65.58,20.67,42.42,83.0,130.0,223.28,441.27,11.97,48.14096437710552,51.33271641411392,30,270,1,1
38.27528,-93.98662,4.0,20.51,7.72,55.8,46.07,21.15,45.22,21.1,22.0,326.3,656.15,13.21,84.2700236519155,89.09043706350279,30,270,1,1
38.27528,-93.98662,5.0,26.1,14.29,66.26,54.16,15.81,34.31,60.9,88.0,323.94,696.09,14.25,105.5739463326819,111.5236980585247,30,270,1,1
38.27528,-93.98662,6.0,30.63,19.0,63.33,39.1,13.24,30.1,46.2,52.0,384.85,782.76,14.78,114.7880054800374,121.1995991677882,30,270,1,1
38.27528,-93.98662,7.0,32.27,21.65,68.0,45.97,15.22,33.99,84.6,67.0,344.52,724.3,14.52,89.28966372862097,94.72664350967142,30,270,1,1
38.27528,-93.98662,8.0,32.12,21.68,70.29,36.71,14.78,31.45,42.5,35.0,348.27,690.46,13.61,68.31276139224545,72.70316847059738,30,270,1,1
38.27528,-93.98662,9.0,28.75,17.15,65.8,30.1,13.88,29.79,42.1,53.0,314.36,577.43,12.43,37.56950999860034,40.41245790346913,30,270,1,1
38.27528,-93.98662,10.0,20.6,11.2,63.84,40.61,18.53,38.45,53.0,91.0,241.6,405.01,11.2,22.98606687867219,25.00400127167848,30,270,1,1
38.27528,-93.98662,11.0,14.41,4.34,63.87,41.97,16.11,32.89,28.3,51.0,224.35,306.32,10.11,7.594320603436264,8.686206759833745,30,270,1,1
38.27528,-93.98662,12.0,10.22,2.66,72.39,65.32,18.27,36.9,99.6,101.0,165.57,213.3,9.55,5.895611412094295,6.853265147387903,30,270,1,1
35.57537,-106.87832,1.0,3.47,-4.94,64.29,49.52,21.02,41.03,31.5,78.0,235.55,354.71,10.06,9.125668689230798,10.23292312089534,30,270,1,1
35.57537,-106.87832,2.0,6.05,-5.1,57.36,42.5,21.85,41.78,26.9,65.0,247.58,426.37,10.91,22.23532510855928,24.0341941860513,30,270,1,1
35.57537,-106.87832,3.0,10.42,-0.81,57.61,60.68,24.17,46.43,51.1,113.0,280.2,575.12,11.98,48.14096437710552,51.33271641411392,30,270,1,1
35.57537,-106.87832,4.0,19.07,3.76,27.53,33.4,26.47,51.74,4.4,18.0,353.36,783.9,13.11,84.2700236519155,89.09043706350279,30,270,1,1
35.57537,-106.87832,5.0,24.75,11.05,35.16,42.9,23.81,47.26,22.4,49.0,379.36,850.37,14.05,105.5739463326819,111.5236980585247,30,270,1,1
35.57537,-106.87832,6.0,29.19,14.64,24.33,32.8,25.06,48.31,22.1,24.0,392.0,871.07,14.53,114.7880054800374,121.1995991677882,30,270,1,1
35.57537,-106.87832,7.0,35.21,20.24,21.77,23.35,23.45,45.23,0.4,1.0,403.14,881.98,14.29,89.28966372862097,94.72664350967142,30,270,1,1
35.57537,-106.87832,8.0,31.11,17.77,40.26,36.19,23.39,45.01,36.3,42.0,363.36,780.38,13.47,68.31276139224545,72.70316847059738,30,270,1,1
35.57537,-106.87832,9.0,27.12,13.62,40.07,27.33,19.78,38.84,19.6,38.0,334.19,651.46,12.4,37.56950999860034,40.41245790346913,30,270,1,1
35.57537,-106.87832,10.0,21.38,7.06,36.55,12.87,20.54,38.74,6.2,12.0,317.33,558.36,11.28,22.98606687867219,25.00400127167848,30,270,1,1
35.57537,-106.87832,11.0,12.59,1.0,50.67,34.73,18.67,34.98,25.7,46.0,260.72,391.98,10.3,7.594320603436264,8.686206759833745,30,270,1,1
35.57537,-106.87832,12.0,4.36,-4.33,65.74,41.74,18.93,35.16,34.5,47.0,243.44,342.86,9.79,5.895611412094295,6.853265147387903,30,270,1,1
13.26593,144.68915,1.0,27.76,25.77,79.61,72.32,28.79,38.53,132.9,273.0,288.02,522.65,11.44,9.125668689230798,10.23292312089534,30,270,1,1
13.26593,144.68915,2.0,27.64,25.5,79.18,70.57,31.6,41.61,115.6,252.0,286.1,558.12,11.71,22.23532510855928,24.0341941860513,30,270,1,1
13.26593,144.68915,3.0,27.53,24.97,79.42,65.87,25.34,34.35,108.8,243.0,340.37,686.92,12.05,48.14096437710552,51.33271641411392,30,270,1,1
13.26593,144.68915,4.0,27.78,25.65,80.07,66.13,27.39,36.77,172.6,243.0,313.2,683.17,12.42,84.2700236519155,89.09043706350279,30,270,1,1
13.26593,144.68915,5.0,28.1,26.18,81.71,77.32,28.97,39.78,601.5,236.0,291.0,638.41,12.73,105.5739463326819,111.5236980585247,30,270,1,1
13.26593,144.68915,7.0,28.76,25.97,82.1,89.68,23.26,32.19,312.4,359.0,279.06,616.95,12.82,89.28966372862097,94.72664350967142,30,270,1,1
13.26593,144.68915,8.0,28.69,25.62,83.42,94.13,19.97,28.87,556.7,463.0,252.06,564.18,12.56,68.31276139224545,72.70316847059738,30,270,1,1
13.26593,144.68915,12.0,28.45,25.97,79.61,57.77,31.01,41.2,86.5,262.0,319.36,551.48,11.36,5.895611412094295,6.853265147387903,30,270,1,1
42.24738,-92.91904,1.0,-0.3,-7.74,80.35,78.16,21.07,36.52,67.9,119.0,136.25,213.76,9.5,9.125668689230798,10.23292312089534,30,270,1,1
42.24738,-92.91904,5.0,23.64,11.33,57.32,46.65,20.74,38.37,85.6,77.0,356.86,759.16,14.59,105.5739463326819,111.5236980585247,30,270,1,1
42.24738,-92.91904,6.0,28.11,16.87,60.13,46.1,18.63,35.26,67.1,66.0,353.36,734.07,15.21,114.7880054800374,121.1995991677882,30,270,1,1
42.24738,-92.91904,7.0,27.58,17.44,72.35,37.23,16.53,31.87,84.4,55.0,378.91,767.85,14.9,89.28966372862097,94.72664350967142,30,270,1,1
42.24738,-92.91904,8.0,28.14,18.41,72.45,42.45,18.16,33.41,67.7,57.0,346.03,678.15,13.84,68.31276139224545,72.70316847059738,30,270,1,1
42.24738,-92.91904,9.0,25.89,15.34,67.07,40.83,19.89,36.92,45.6,60.0,297.68,525.48,12.48,37.56950999860034,40.41245790346913,30,270,1,1
42.24738,-92.91904,10.0,16.73,8.04,65.71,50.42,24.53,43.83,113.3,87.0,220.02,349.27,11.06,22.98606687867219,25.00400127167848,30,270,1,1
42.24738,-92.91904,11.0,9.44,0.42,60.63,51.2,21.76,38.17,10.0,46.0,212.65,259.9,9.81,7.594320603436264,8.686206759833745,30,270,1,1
42.24738,-92.91904,12.0,5.65,-1.66,73.16,67.84,20.2,35.37,44.1,73.0,130.86,163.43,9.15,5.895611412094295,6.853265147387903,30,270,1,1
37.88729,-80.40827,1.0,7.57,-0.8,78.42,79.65,16.68,39.5,66.1,124.0,146.52,218.48,9.88,9.125668689230798,10.23292312089534,30,270,1,1
37.88729,-80.40827,2.0,11.35,-0.03,67.71,77.29,18.25,44.4,109.6,92.0,194.9,326.46,10.8,22.23532510855928,24.0341941860513,30,270,1,1
37.88729,-80.40827,3.0,11.38,-0.38,65.55,65.45,18.15,45.04,60.2,97.0,234.44,467.22,11.97,48.14096437710552,51.33271641411392,30,270,1,1
37.88729,-80.40827,4.0,18.34,4.15,65.03,57.33,17.28,42.3,94.0,109.0,290.33,606.33,13.19,84.2700236519155,89.09043706350279,30,270,1,1
37.88729,-80.40827,5.0,20.17,9.06,72.84,67.68,15.82,38.97,68.2,142.0,319.68,668.6,14.22,105.5739463326819,111.5236980585247,30,270,1,1
37.88729,-80.40827,6.0,23.48,11.61,73.83,53.3,15.83,40.05,80.3,148.0,326.31,703.5,14.74,114.7880054800374,121.1995991677882,30,270,1,1
37.88729,-80.40827,7.0,28.34,16.22,75.39,55.23,13.65,36.68,66.8,99.0,376.66,763.99,14.49,89.28966372862097,94.72664350967142,30,270,1,1
37.88729,-80.40827,8.0,27.07,15.56,76.45,59.68,13.4,34.46,67.2,129.0,328.69,625.62,13.59,68.31276139224545,72.70316847059738,30,270,1,1
37.88729,-80.40827,9.0,23.63,12.1,81.03,51.97,11.54,28.66,84.2,92.0,287.74,534.7,12.43,37.56950999860034,40.41245790346913,30,270,1,1
37.88729,-80.40827,10.0,18.27,6.63,74.45,51.1,15.21,35.66,25.4,69.0,262.94,411.26,11.21,22.98606687867219,25.00400127167848,30,270,1,1
37.88729,-80.40827,11.0,11.69,-0.24,69.1,53.03,13.83,32.68,38.7,43.0,224.98,309.29,10.15,7.594320603436264,8.686206759833745,30,270,1,1
37.88729,-80.40827,12.0,8.74,-1.32,74.74,66.48,13.8,32.2,87.2,118.0,171.16,224.23,9.59,5.895611412094295,6.853265147387903,30,270,1,1
47.43585,-87.81238,1.0,-2.88,-5.98,82.13,94.58,25.36,49.43,55.3,230.0,65.7,126.87,8.96,9.125668689230798,10.23292312089534,30,270,1,1
47.43585,-87.81238,2.0,-3.2,-8.61,76.21,82.93,30.09,59.59,55.7,209.0,156.76,247.46,10.28,22.23532510855928,24.0341941860513,30,270,1,1
47.43585,-87.81238,3.0,-1.19,-4.94,78.26,72.42,24.28,47.47,49.4,157.0,213.93,427.67,11.92,48.14096437710552,51.33271641411392,30,270,1,1
47.43585,-87.81238,4.0,4.04,-0.7,78.8,72.73,29.14,56.15,119.6,202.0,227.18,483.68,13.64,84.2700236519155,89.09043706350279,30,270,1,1
47.43585,-87.81238,5.0,11.75,4.18,75.87,58.19,23.34,43.45,81.4,89.0,337.97,710.47,15.12,105.5739463326819,111.5236980585247,30,270,1,1
47.43585,-87.81238,6.0,15.9,8.57,82.23,62.53,19.95,37.29,157.2,97.0,345.83,688.11,15.89,114.7880054800374,121.1995991677882,30,270,1,1
47.43585,-87.81238,7.0,17.67,10.82,90.29,65.61,18.47,36.69,34.5,46.0,371.83,703.14,15.51,89.28966372862097,94.72664350967142,30,270,1,1
47.43585,-87.81238,8.0,18.91,13.98,83.29,52.13,20.92,43.31,50.2,79.0,344.4,641.37,14.21,68.31276139224545,72.70316847059738,30,270,1,1
47.43585,-87.81238,9.0,17.15,13.26,83.67,51.97,21.73,42.75,51.9,60.0,283.55,459.76,12.56,37.56950999860034,40.41245790346913,30,270,1,1
47.43585,-87.81238,10.0,10.44,7.45,77.0,77.1,26.99,56.33,71.5,223.0,170.86,246.16,10.86,22.98606687867219,25.00400127167848,30,270,1,1
47.43585,-87.81238,11.0,4.12,0.09,71.73,78.8,29.62,62.73,53.3,182.0,122.05,145.54,9.34,7.594320603436264,8.686206759833745,30,270,1,1
47.43585,-87.81238,12.0,2.25,-1.21,79.55,82.35,27.83,56.0,51.3,158.0,86.83,96.77,8.53,5.895611412094295,6.853265147387903,30,270,1,1
33.60992,-114.15835,1.0,16.41,6.48,46.68,44.55,20.47,36.54,11.5,25.0,257.86,365.47,10.21,9.125668689230798,10.23292312089534,30,270,1,1
33.60992,-114.15835,2.0,18.2,7.06,33.64,34.07,23.44,41.99,8.9,21.0,260.52,442.52,10.99,22.23532510855928,24.0341941860513,30,270,1,1
33.60992,-114.15835,3.0,20.58,9.79,39.81,51.65,22.4,40.2,21.8,33.0,289.55,582.3,11.99,48.14096437710552,51.33271641411392,30,270,1,1
33.60992,-114.15835,4.0,29.44,16.24,16.8,22.23,21.74,39.95,0.0,0.0,359.05,788.0,13.03,84.2700236519155,89.09043706350279,30,270,1,1
33.60992,-114.15835,5.0,32.64,19.74,22.68,15.65,22.56,40.65,0.2,2.0,396.72,877.57,13.91,105.5739463326819,111.5236980585247,30,270,1,1
33.60992,-114.15835,6.0,35.98,22.64,17.77,8.27,23.23,42.04,0.0,0.0,391.72,895.7,14.35,114.7880054800374,121.1995991677882,30,270,1,1
33.60992,-114.15835,7.0,43.33,31.05,18.52,21.06,22.54,39.93,0.6,2.0,395.27,845.96,14.13,89.28966372862097,94.72664350967142,30,270,1,1
33.60992,-114.15835,8.0,40.51,28.93,27.97,23.26,23.07,40.33,9.6,28.0,360.99,716.1,13.37,68.31276139224545,72.70316847059738,30,270,1,1
33.60992,-114.15835,9.0,36.34,24.36,27.47,16.5,19.8,35.64,10.4,12.0,324.12,649.75,12.37,37.56950999860034,40.41245790346913,30,270,1,1
33.60992,-114.15835,10.0,31.14,19.51,23.35,4.16,18.31,32.56,0.0,0.0,324.58,566.18,11.33,22.98606687867219,25.00400127167848,30,270,1,1
33.60992,-114.15835,11.0,23.54,12.43,30.67,24.23,17.49,31.18,5.5,5.0,270.06,403.35,10.43,7.594320603436264,8.686206759833745,30,270,1,1
33.60992,-114.15835,12.0,18.88,9.01,40.81,39.84,13.96,25.7,43.8,18.0,263.64,348.48,9.96,5.895611412094295,6.853265147387903,30,270,1,1
46.66009,-113.66421,1.0,0.43,-8.32,78.65,72.65,10.22,29.49,32.6,102.0,167.16,181.31,9.05,9.125668689230798,10.23292312089534,30,270,1,1
46.66009,-113.66421,2.0,2.18,-8.0,69.43,68.75,14.68,42.65,31.0,121.0,202.05,284.07,10.33,22.23532510855928,24.0341941860513,30,270,1,1
46.66009,-113.66421,3.0,2.83,-6.65,70.26,66.87,12.35,34.66,45.5,173.0,258.21,479.17,11.93,48.14096437710552,51.33271641411392,30,270,1,1
46.66009,-113.66421,4.0,9.47,-1.62,68.87,70.97,13.52,37.43,43.8,138.0,294.38,593.46,13.6,84.2700236519155,89.09043706350279,30,270,1,1
46.66009,-113.66421,5.0,19.88,6.83,66.58,56.68,11.67,34.03,56.7,129.0,376.67,722.53,15.03,105.5739463326819,111.5236980585247,30,270,1,1
46.66009,-113.66421,6.0,21.44,9.57,68.43,60.8,11.67,34.7,74.2,140.0,376.56,705.9,15.78,114.7880054800374,121.1995991677882,30,270,1,1
46.66009,-113.66421,7.0,28.59,12.73,48.32,21.65,14.68,40.07,9.6,17.0,429.99,840.99,15.41,89.28966372862097,94.72664350967142,30,270,1,1
46.66009,-113.66421,8.0,26.9,13.5,59.61,41.58,13.59,37.4,84.0,105.0,353.39,642.52,14.15,68.31276139224545,72.70316847059738,30,270,1,1
46.66009,-113.66421,9.0,21.43,8.53,63.97,49.9,13.11,34.73,36.8,79.0,291.52,468.04,12.55,37.56950999860034,40.41245790346913,30,270,1,1
46.66009,-113.66421,10.0,13.6,1.66,74.74,58.52,11.59,30.23,42.0,107.0,242.71,325.74,10.89,22.98606687867219,25.00400127167848,30,270,1,1
46.66009,-113.66421,11.0,7.42,-2.8,76.43,60.2,12.15,33.07,25.4,70.0,195.99,201.68,9.41,7.594320603436264,8.686206759833745,30,270,1,1
46.66009,-113.66421,12.0,6.02,-5.32,79.48,62.03,9.91,27.65,17.3,79.0,181.26,163.43,8.63,5.895611412094295,6.853265147387903,30,270,1,1
67.6004,-163.03459,1.0,-14.12,-18.99,73.74,62.35,25.6,35.11,31.8,136.0,27.76,5.01,3.68,9.125668689230798,10.23292312089534,30,270,1,1
67.6004,-163.03459,2.0,-18.29,-24.5,72.71,60.86,22.04,29.68,37.8,114.0,99.86,61.05,7.91,22.23532510855928,24.0341941860513,30,270,1,1
67.6004,-163.03459,3.0,-11.72,-18.59,74.52,72.23,26.71,36.69,60.5,212.0,172.88,219.44,11.77,48.14096437710552,51.33271641411392,30,270,1,1
67.6004,-163.03459,4.0,-11.65,-19.33,69.47,41.1,21.87,29.51,7.4,33.0,367.96,513.4,15.75,84.2700236519155,89.09043706350279,30,270,1,1
67.6004,-163.03459,5.0,3.08,-2.37,85.19,62.23,20.5,28.98,43.2,124.0,349.8,604.61,20.55,105.5739463326819,111.5236980585247,30,270,1,1
67.6004,-163.03459,6.0,13.74,5.59,76.07,75.9,21.33,34.79,65.1,191.0,350.72,525.05,24.0,114.7880054800374,121.1995991677882,30,270,1,1
67.6004,-163.03459,7.0,17.16,11.25,81.45,77.06,18.38,29.23,128.3,251.0,213.79,399.6,22.41,89.28966372862097,94.72664350967142,30,270,1,1
67.6004,-163.03459,8.0,14.81,8.76,78.45,69.35,20.67,32.53,59.2,128.0,241.88,343.68,17.21,68.31276139224545,72.70316847059738,30,270,1,1
67.6004,-163.03459,9.0,7.17,2.41,83.9,81.2,19.09,29.51,102.2,234.0,138.12,162.35,13.17,37.56950999860034,40.41245790346913,30,270,1,1
67.6004,-163.03459,10.0,-0.4,-4.18,80.68,65.77,19.84,29.9,49.9,192.0,125.43,96.01,9.29,22.98606687867219,25.00400127167848,30,270,1,1
67.6004,-163.03459,11.0,-6.66,-11.77,81.43,73.9,26.84,37.66,42.0,162.0,35.41,13.31,5.14,7.594320603436264,8.686206759833745,30,270,1,1
43.7747,-98.95045,1.0,-3.84,-10.88,87.29,74.77,24.62,33.99,34.2,93.0,149.81,223.99,9.35,9.125668689230798,10.23292312089534,30,270,1,1
43.7747,-98.95045,2.0,-1.17,-11.29,79.82,47.82,26.55,40.68,24.4,56.0,218.8,336.62,10.5,22.23532510855928,24.0341941860513,30,270,1,1
43.7747,-98.95045,3.0,3.24,-7.3,69.52,70.65,23.69,42.11,32.8,84.0,234.47,470.93,11.94,48.14096437710552,51.33271641411392,30,270,1,1
43.7747,-98.95045,4.0,12.78,0.93,57.4,59.03,27.19,49.14,31.1,78.0,284.69,585.78,13.45,84.2700236519155,89.09043706350279,30,270,1,1
43.7747,-98.95045,5.0,24.08,11.63,57.61,42.68,22.26,42.01,62.8,83.0,364.59,743.1,14.74,105.5739463326819,111.5236980585247,30,270,1,1
43.7747,-98.95045,6.0,28.86,17.49,56.57,52.53,20.79,40.09,72.9,59.0,378.29,760.11,15.4,114.7880054800374,121.1995991677882,30,270,1,1
43.7747,-98.95045,7.0,29.2,17.55,60.42,36.55,19.54,36.45,24.7,33.0,408.1,804.77,15.07,89.28966372862097,94.72664350967142,30,270,1,1
43.7747,-98.95045,8.0,30.01,18.69,60.81,42.26,21.65,39.74,79.9,65.0,359.63,674.2,13.94,68.31276139224545,72.70316847059738,30,270,1,1
43.7747,-98.95045,9.0,26.33,14.9,61.43,34.7,21.19,38.58,48.2,60.0,315.06,526.87,12.5,37.56950999860034,40.41245790346913,30,270,1,1
43.7747,-98.95045,10.0,14.84,5.48,64.13,50.58,25.83,46.21,79.4,77.0,214.11,341.4,11.0,22.98606687867219,25.00400127167848,30,270,1,1
43.7747,-98.95045,11.0,9.3,-1.07,61.97,45.77,22.34,38.89,11.4,33.0,222.95,258.28,9.68,7.594320603436264,8.686206759833745,30,270,1,1
43.7747,-98.95045,12.0,4.21,-3.87,75.55,54.45,22.6,38.3,42.3,77.0,173.66,184.62,8.98,5.895611412094295,6.853265147387903,30,270,1,1
43.32508,-88.27124,1.0,-0.02,-6.14,82.19,80.81,17.86,35.93,45.1,149.0,112.81,165.73,9.4,9.125668689230798,10.23292312089534,30,270,1,1
43.32508,-88.27124,2.0,1.62,-7.95,73.71,55.82,24.14,47.61,84.4,101.0,191.84,290.25,10.52,22.23532510855928,24.0341941860513,30,270,1,1
43.32508,-88.27124,3.0,4.67,-4.33,71.74,72.97,20.26,41.28,99.5,140.0,201.79,413.16,11.94,48.14096437710552,51.33271641411392,30,270,1,1
